District Name,Market Name,Commodity,Price Date,tempmax,tempmin,humidity,precip,windspeed,solarradiation,description,soil moisture,soil type,soil ph,N,P,K,WATER REQUIREMENT,Stage Growth,Yield,Day,Month,Year
Kannur,Kannur,Banana - Green,2022-04-21,36.1,26.1,76.2,0.1,20.2,312.8,Clear conditions throughout the day with morning rain.,102.325,loamy to humid,5.719014989,95,82,48,0.8,Vegetative stage,8.526109661,21,4,2022
Kannur,Kannur,Banana - Green,2022-04-22,36.4,25.9,76.2,3.0,18.7,294.4,Partly cloudy throughout the day with a chance of rain throughout the day.,98.075,loamy to humid,6.275572298,89,91,55,8.6,Vegetative stage,11.44803854,22,4,2022
Kannur,Kannur,Banana - Green,2022-04-23,35.2,26.0,78.9,2.9,19.1,210.0,Cloudy skies throughout the day with rain clearing later.,77.725,loamy to humid,6.275384607,89,85,55,10.1,Vegetative stage,9.795652174,23,4,2022
Kannur,Kannur,Banana - Green,2022-04-24,34.9,26.1,74.7,0.1,16.2,254.0,Partly cloudy throughout the day with late afternoon rain.,86.25,loamy to humid,6.201911642,118,88,51,9.6,Vegetative stage,8.076658477,24,4,2022
Kannur,Kannur,Banana - Green,2022-04-25,35.4,26.1,77.6,3.1,18.7,265.3,Partly cloudy throughout the day with a chance of rain throughout the day.,91.175,loamy to humid,5.758054257,101,92,45,2.1,Vegetative stage,7.151612903,25,4,2022
Kannur,Kannur,Banana - Green,2022-04-26,36.4,26.5,75.1,0.1,18.7,310.9,Partly cloudy throughout the day with early morning rain.,101.2,loamy to humid,6.323933647,99,92,47,4.6,Vegetative stage,8.294478528,26,4,2022
Kannur,Kannur,Banana - Green,2022-04-27,36.1,26.5,74.9,0.0,19.4,313.8,Clear conditions throughout the day.,102.025,loamy to humid,5.901100841,82,77,46,6.1,Vegetative stage,8.725974026,27,4,2022
Kannur,Kannur,Banana - Green,2022-04-28,36.4,26.8,75.3,1.1,16.9,274.0,Partly cloudy throughout the day with a chance of rain throughout the day.,91.825,loamy to humid,5.644486582,90,86,55,5.6,Vegetative stage,8.860409146,28,4,2022
Kannur,Kannur,Banana - Green,2022-04-29,35.2,27.0,76.2,3.3,21.6,299.1,Partly cloudy throughout the day with rain.,100.05,loamy to humid,6.235461772,95,88,52,0.2,Vegetative stage,10.77995301,29,4,2022
Kannur,Kannur,Banana - Green,2022-04-30,34.2,25.2,77.1,5.0,23.8,268.9,Partly cloudy throughout the day with a chance of rain throughout the day.,93.7,loamy to humid,6.28236237,104,73,46,5.5,Vegetative stage,9.209677419,30,4,2022
Kannur,Kannur,Banana - Green,2022-05-01,33.9,25.4,79.5,6.6,23.8,263.0,Partly cloudy throughout the day with a chance of rain throughout the day.,93.225,loamy to humid,6.356090905,102,73,52,7.0,Vegetative stage,6.580926181,1,5,2022
Kannur,Kannur,Banana - Green,2022-05-02,34.4,25.3,77.4,0.9,23.8,264.2,Partly cloudy throughout the day with afternoon rain.,91.575,loamy to humid,5.837258235,100,74,52,6.5,Vegetative stage,7.774358974,2,5,2022
Kannur,Kannur,Banana - Green,2022-05-03,34.9,25.2,74.7,5.0,23.4,273.7,Partly cloudy throughout the day with late afternoon rain.,94.2,loamy to humid,5.653437902,94,89,48,0.3,Vegetative stage,7.264224474,3,5,2022
Kannur,Kannur,Banana - Green,2022-05-04,35.1,25.1,78.0,32.3,20.5,271.0,Partly cloudy throughout the day with rain.,100.45,loamy to humid,5.727469947,99,70,46,6.5,Vegetative stage,8.131082842,4,5,2022
Kannur,Kannur,Banana - Green,2022-05-05,33.1,24.9,80.9,11.6,19.8,242.6,Partly cloudy throughout the day with a chance of rain throughout the day.,88.725,loamy to humid,6.200111068,112,87,48,8.0,Vegetative stage,8.694939585,5,5,2022
Kannur,Kannur,Banana - Green,2022-05-06,32.7,24.8,78.6,6.4,22.3,300.9,Partly cloudy throughout the day with rain.,102.05,loamy to humid,5.614471478,117,82,45,7.5,Vegetative stage,8.598274209,6,5,2022
Kannur,Kannur,Banana - Green,2022-05-07,33.7,24.7,77.1,4.6,24.5,294.4,Partly cloudy throughout the day with late afternoon rain.,100.15,loamy to humid,6.257369799,96,86,51,0.5,Vegetative stage,8.893756294,7,5,2022
Kannur,Kannur,Banana - Green,2022-05-08,33.9,25.0,76.1,0.1,23.4,296.0,Partly cloudy throughout the day with late afternoon rain.,98.9,loamy to humid,6.037430836,113,85,45,7.5,Vegetative stage,8.526109661,8,5,2022
Kannur,Kannur,Banana - Green,2022-05-09,33.1,26.4,80.5,8.5,24.8,169.0,Cloudy skies throughout the day with a chance of rain throughout the day.,70.7,loamy to humid,5.760457558,105,93,46,9.0,Vegetative stage,11.44803854,9,5,2022
Kannur,Kannur,Banana - Green,2022-05-10,31.4,25.9,83.1,29.3,21.2,135.2,Cloudy skies throughout the day with a chance of rain throughout the day.,67.2,loamy to humid,6.158164422,85,89,51,8.5,Vegetative stage,9.795652174,10,5,2022
Kannur,Kannur,Banana - Green,2022-05-11,28.1,25.2,85.9,14.7,16.2,27.4,Cloudy skies throughout the day with a chance of rain throughout the day.,36.05,loamy to humid,6.387431383,108,94,47,0.8,Vegetative stage,8.076658477,11,5,2022
Kannur,Kannur,Banana - Green,2022-05-12,27.6,24.7,88.7,20.8,14.4,71.0,Cloudy skies throughout the day with a chance of rain throughout the day.,48.725,loamy to humid,5.891413895,92,81,52,3.65,Vegetative stage,7.151612903,12,5,2022
Kannur,Kannur,Banana - Green,2022-05-13,30.4,24.1,82.9,16.4,19.1,265.2,Cloudy skies throughout the day with a chance of rain throughout the day.,95.9,loamy to humid,5.725418961,110,71,54,5.15,Vegetative stage,8.294478528,13,5,2022
Kannur,Kannur,Banana - Green,2022-05-14,28.9,25.5,87.0,22.6,12.2,215.3,Partly cloudy throughout the day with a chance of rain throughout the day.,84.275,loamy to humid,6.281069505,82,75,55,4.65,Vegetative stage,8.725974026,14,5,2022
Kannur,Kannur,Banana - Green,2022-05-15,28.9,24.7,85.7,8.1,12.6,117.0,Cloudy skies throughout the day with a chance of rain throughout the day.,55.85,loamy to humid,5.507641778,117,81,53,0.1,Vegetative stage,8.860409146,15,5,2022
Kannur,Kannur,Banana - Green,2022-05-16,28.5,24.8,90.1,27.7,13.3,121.8,Cloudy skies throughout the day with a chance of rain throughout the day.,63.225,loamy to humid,6.149934034,91,94,46,4.65,Vegetative stage,10.77995301,16,5,2022
Kannur,Kannur,Banana - Green,2022-05-17,28.9,24.2,92.2,52.3,19.8,30.7,Cloudy skies throughout the day with a chance of rain throughout the day.,48.75,loamy to humid,5.849076099,105,95,50,6.15,Vegetative stage,9.209677419,17,5,2022
Kannur,Kannur,Banana - Green,2022-05-18,26.7,24.0,93.7,31.8,14.4,45.9,Cloudy skies throughout the day with a chance of rain throughout the day.,46.45,loamy to humid,6.276800323,108,92,53,5.65,Vegetative stage,6.580926181,18,5,2022
Kannur,Kannur,Banana - Green,2022-05-19,25.7,22.4,92.4,57.4,27.4,13.0,Cloudy skies throughout the day with a chance of rain throughout the day.,47.55,loamy to humid,5.926824754,86,76,54,0.2,Vegetative stage,7.774358974,19,5,2022
Kannur,Kannur,Banana - Green,2022-05-20,30.7,22.9,84.0,13.5,14.0,289.3,Partly cloudy throughout the day with rain.,100.2,loamy to humid,5.519088423,80,77,49,5.0,Vegetative stage,7.264224474,20,5,2022
Kannur,Kannur,Banana - Green,2022-05-21,33.2,24.3,82.3,12.6,10.8,290.0,Partly cloudy throughout the day with a chance of rain throughout the day.,98.925,loamy to humid,6.079178788,93,94,53,6.5,Vegetative stage,8.131082842,21,5,2022
Kannur,Kannur,Banana - Green,2022-05-22,26.0,24.4,89.2,9.3,7.6,50.4,Cloudy skies throughout the day with a chance of rain throughout the day.,39.125,loamy to humid,6.13465588,90,92,55,6.0,Vegetative stage,8.694939585,22,5,2022
Kannur,Kannur,Banana - Green,2022-05-23,32.7,23.7,83.5,2.0,13.0,300.2,Partly cloudy throughout the day with a chance of rain throughout the day.,99.675,loamy to humid,5.808497604,108,89,53,0.3,Vegetative stage,8.598274209,23,5,2022
Kannur,Kannur,Banana - Green,2022-05-24,34.2,24.9,84.4,5.6,16.2,298.2,Partly cloudy throughout the day with rain.,101.1,loamy to humid,5.891458107,108,88,55,5.15,Vegetative stage,8.893756294,24,5,2022
Kannur,Kannur,Banana - Green,2022-05-25,33.4,25.1,83.2,0.9,17.3,276.7,Partly cloudy throughout the day with rain.,94.525,loamy to humid,5.816622479,105,77,52,6.95,Vegetative stage,8.526109661,25,5,2022
Kannur,Kannur,Banana - Green,2022-05-26,33.1,25.6,82.0,12.2,11.2,277.1,Partly cloudy throughout the day with a chance of rain throughout the day.,95.625,loamy to humid,5.843163161,118,88,52,6.15,Vegetative stage,11.44803854,26,5,2022
Kannur,Kannur,Banana - Green,2022-05-27,30.9,25.1,79.8,2.3,14.4,294.5,Partly cloudy throughout the day with rain.,97.75,loamy to humid,6.376756633,101,87,54,0.3,Vegetative stage,9.795652174,27,5,2022
Kannur,Kannur,Banana - Green,2022-05-28,32.7,24.8,78.0,0.7,14.4,306.1,Partly cloudy throughout the day with a chance of rain throughout the day.,99.8,loamy to humid,5.623615687,95,75,50,17.0,Vegetative stage,8.076658477,28,5,2022
Kannur,Kannur,Banana - Green,2022-05-29,33.1,25.5,75.3,1.7,15.1,308.6,Partly cloudy throughout the day with rain.,100.175,loamy to humid,5.91505509,106,85,53,18.5,Vegetative stage,7.151612903,29,5,2022
Kannur,Kannur,Banana - Green,2022-05-30,33.4,25.3,77.9,10.7,13.3,304.5,Partly cloudy throughout the day with a chance of rain throughout the day.,101.6,loamy to humid,6.458714879,86,95,49,18.0,Vegetative stage,8.294478528,30,5,2022
Kannur,Kannur,Banana - Green,2022-05-31,31.7,24.4,81.8,9.5,13.3,246.0,Cloudy skies throughout the day with rain.,87.65,loamy to humid,5.565028635,83,79,55,9.0,Vegetative stage,8.725974026,31,5,2022
Kannur,Kannur,Banana - Green,2022-06-01,31.4,25.1,77.9,4.6,11.2,288.6,Partly cloudy throughout the day with a chance of rain throughout the day.,95.575,loamy to humid,6.211833161,85,95,47,18.0,Vegetative stage,8.860409146,1,6,2022
Kannur,Kannur,Banana - Green,2022-06-02,32.7,24.7,77.9,2.6,13.3,282.0,Partly cloudy throughout the day with rain.,93.95,loamy to humid,6.490074429,109,79,45,19.5,Vegetative stage,10.77995301,2,6,2022
Kannur,Kannur,Banana - Green,2022-06-03,33.7,24.8,80.8,6.7,15.5,279.0,Partly cloudy throughout the day with rain.,95.5,loamy to humid,5.590236025,100,76,45,19.0,Vegetative stage,9.209677419,3,6,2022
Kannur,Kannur,Banana - Green,2022-06-04,33.1,25.4,79.3,0.7,13.3,289.1,Partly cloudy throughout the day with rain.,95.6,loamy to humid,6.225225239,117,86,48,10.0,Vegetative stage,6.580926181,4,6,2022
Kannur,Kannur,Banana - Green,2022-06-05,34.1,25.0,79.8,4.3,14.4,279.6,Partly cloudy throughout the day with a chance of rain throughout the day.,94.525,loamy to humid,6.190757459,114,94,53,19.0,Vegetative stage,7.774358974,5,6,2022
Kannur,Kannur,Banana - Green,2022-06-06,32.1,25.8,81.8,7.7,13.0,213.0,Cloudy skies throughout the day with a chance of rain throughout the day.,78.875,loamy to humid,5.915568968,110,78,50,20.5,Vegetative stage,7.264224474,6,6,2022
Kannur,Kannur,Banana - Green,2022-06-07,30.4,25.8,82.8,13.0,13.3,134.3,Cloudy skies throughout the day with a chance of rain throughout the day.,60.85,loamy to humid,6.195152442,94,70,48,20.0,Vegetative stage,8.131082842,7,6,2022
Kannur,Kannur,Banana - Green,2022-06-08,31.7,24.6,82.1,10.9,17.3,282.1,Partly cloudy throughout the day with a chance of rain throughout the day.,98.1,loamy to humid,6.156373499,80,71,47,11.0,Vegetative stage,8.694939585,8,6,2022
Kannur,Kannur,Banana - Green,2022-06-09,34.1,24.6,78.9,4.7,16.2,304.3,Partly cloudy throughout the day with a chance of rain throughout the day.,101.025,loamy to humid,6.313197204,114,79,51,20.0,Vegetative stage,8.598274209,9,6,2022
Kannur,Kannur,Banana - Green,2022-06-10,32.9,25.4,80.2,6.4,13.0,274.4,Partly cloudy throughout the day with a chance of rain throughout the day.,93.5,loamy to humid,6.324270089,88,78,45,21.5,Vegetative stage,8.893756294,10,6,2022
Kannur,Kannur,Banana - Green,2022-06-11,32.9,24.7,77.0,4.5,11.9,282.5,Partly cloudy throughout the day with a chance of rain throughout the day.,93.975,loamy to humid,5.707488987,112,73,48,21.0,Vegetative stage,8.526109661,11,6,2022
Kannur,Kannur,Banana - Green,2022-06-12,30.4,23.7,81.1,8.0,9.4,58.5,Cloudy skies throughout the day with rain.,39.25,loamy to humid,6.119216009,117,76,47,12.0,Vegetative stage,11.44803854,12,6,2022
Kannur,Kannur,Banana - Green,2022-06-13,31.7,23.9,78.4,5.9,12.2,287.6,Partly cloudy throughout the day with a chance of rain throughout the day.,96.025,loamy to humid,5.571401169,111,87,48,15.5,Vegetative stage,9.795652174,13,6,2022
Kannur,Kannur,Banana - Green,2022-06-14,33.2,24.9,78.1,2.9,14.8,270.6,Partly cloudy throughout the day with rain.,91.6,loamy to humid,5.63127166,89,83,47,17.0,Vegetative stage,8.076658477,14,6,2022
Kannur,Kannur,Banana - Green,2022-06-15,31.1,25.5,80.5,8.3,13.3,236.1,Partly cloudy throughout the day with a chance of rain throughout the day.,84.55,loamy to humid,6.101241579,93,91,47,16.5,Vegetative stage,7.151612903,15,6,2022
Kannur,Kannur,Banana - Green,2022-06-16,32.1,24.7,80.9,10.3,19.1,257.8,Partly cloudy throughout the day with a chance of rain throughout the day.,92.025,loamy to humid,6.438137279,92,81,52,7.5,Vegetative stage,8.294478528,16,6,2022
Kannur,Kannur,Banana - Green,2022-06-17,32.1,24.4,82.5,13.0,15.5,217.5,Cloudy skies throughout the day with a chance of rain throughout the day.,82.125,loamy to humid,6.098369122,105,74,45,16.5,Vegetative stage,8.725974026,17,6,2022
Kannur,Kannur,Banana - Green,2022-06-18,32.1,24.6,83.3,6.1,13.3,201.3,Partly cloudy throughout the day with a chance of rain throughout the day.,76.0,loamy to humid,5.695267822,102,71,48,18.0,Vegetative stage,8.860409146,18,6,2022
Kannur,Kannur,Banana - Green,2022-06-19,31.2,24.6,81.9,10.0,15.5,264.9,Cloudy skies throughout the day with a chance of rain throughout the day.,93.075,loamy to humid,5.618094446,94,91,51,17.5,Shooting stage,10.77995301,19,6,2022
Kannur,Kannur,Banana - Green,2022-06-20,33.1,24.6,81.0,7.2,13.7,245.3,Cloudy skies throughout the day with rain.,86.8,loamy to humid,6.435785799,116,71,47,8.5,Shooting stage,9.209677419,20,6,2022
Kannur,Kannur,Banana - Green,2022-06-21,28.9,24.6,84.0,21.0,11.9,150.1,Cloudy skies throughout the day with a chance of rain throughout the day.,66.75,loamy to humid,6.176644228,117,79,49,17.5,Shooting stage,6.580926181,21,6,2022
Kannur,Kannur,Banana - Green,2022-06-22,29.9,24.3,84.2,15.0,9.7,158.8,Cloudy skies throughout the day with a chance of rain throughout the day.,66.925,loamy to humid,6.220643671,119,72,55,19.0,Shooting stage,7.774358974,22,6,2022
Kannur,Kannur,Banana - Green,2022-06-23,29.1,24.5,82.6,12.5,13.3,227.3,Cloudy skies throughout the day with rain.,83.925,loamy to humid,5.871702211,99,73,53,18.5,Shooting stage,7.264224474,23,6,2022
Kannur,Kannur,Banana - Green,2022-06-24,32.1,24.4,83.4,13.5,10.1,174.5,Cloudy skies throughout the day with a chance of rain throughout the day.,70.375,loamy to humid,6.390741836,91,84,52,9.5,Shooting stage,8.131082842,24,6,2022
Kannur,Kannur,Banana - Green,2022-06-25,29.2,24.7,86.6,25.3,12.6,66.4,Cloudy skies throughout the day with a chance of rain throughout the day.,47.725,loamy to humid,6.21084479,80,90,47,18.5,Shooting stage,8.694939585,25,6,2022
Kannur,Kannur,Banana - Green,2022-06-26,33.2,24.9,84.0,30.6,16.9,254.2,Partly cloudy throughout the day with a chance of rain throughout the day.,96.425,loamy to humid,6.012696655,101,70,48,20.0,Shooting stage,8.598274209,26,6,2022
Kannur,Kannur,Banana - Green,2022-06-27,32.1,23.9,81.2,29.8,17.3,271.6,Cloudy skies throughout the day with a chance of rain throughout the day.,99.975,loamy to humid,5.908770059,108,89,53,19.5,Shooting stage,8.893756294,27,6,2022
Kannur,Kannur,Banana - Green,2022-06-28,30.7,23.7,83.4,29.1,13.7,235.2,Partly cloudy throughout the day with a chance of rain throughout the day.,90.35,loamy to humid,6.049801781,100,80,52,10.5,Shooting stage,8.526109661,28,6,2022
Kannur,Kannur,Banana - Green,2022-06-29,26.4,23.9,90.9,28.9,17.3,26.3,Cloudy skies throughout the day with a chance of rain throughout the day.,40.85,loamy to humid,6.010095853,109,91,53,13.5,Shooting stage,11.44803854,29,6,2022
Kannur,Kannur,Banana - Green,2022-06-30,25.9,24.1,91.9,28.8,11.9,34.8,Cloudy skies throughout the day with a chance of rain throughout the day.,41.85,loamy to humid,5.738678895,82,78,46,15.0,Shooting stage,9.795652174,30,6,2022
Kannur,Kannur,Banana - Green,2022-07-01,27.1,23.9,89.7,21.3,24.1,105.3,Partly cloudy throughout the day with a chance of rain throughout the day.,60.1,loamy to humid,5.74055541,106,70,55,14.5,Shooting stage,8.076658477,1,7,2022
Kannur,Kannur,Banana - Green,2022-07-02,28.9,23.7,87.1,19.9,18.7,249.0,Cloudy skies throughout the day with a chance of rain throughout the day.,93.675,loamy to humid,5.793260262,90,86,52,5.5,Shooting stage,7.151612903,2,7,2022
Kannur,Kannur,Banana - Green,2022-07-03,29.7,24.4,86.7,30.7,19.1,36.5,Cloudy skies throughout the day with a chance of rain throughout the day.,43.25,loamy to humid,5.50947065,83,95,50,14.5,Shooting stage,8.294478528,3,7,2022
Kannur,Kannur,Banana - Green,2022-07-04,26.7,24.3,91.9,63.4,24.5,11.7,Cloudy skies throughout the day with a chance of rain throughout the day.,47.875,loamy to humid,5.986442306,119,90,48,16.0,Shooting stage,8.725974026,4,7,2022
Kannur,Kannur,Banana - Green,2022-07-05,25.4,24.2,92.4,71.7,29.2,14.2,Cloudy skies throughout the day with a chance of rain throughout the day.,51.875,loamy to humid,5.790768046,107,72,45,15.5,Shooting stage,8.860409146,5,7,2022
Kannur,Kannur,Banana - Green,2022-07-06,26.9,23.9,92.1,66.5,15.5,13.7,Cloudy skies throughout the day with a chance of rain throughout the day.,46.95,loamy to humid,5.915546415,116,81,55,6.5,Shooting stage,10.77995301,6,7,2022
Kannur,Kannur,Banana - Green,2022-07-07,25.6,23.6,91.6,30.3,17.3,18.1,Cloudy skies throughout the day with a chance of rain throughout the day.,39.325,loamy to humid,6.242528278,101,75,50,15.5,Shooting stage,9.209677419,7,7,2022
Kannur,Kannur,Banana - Green,2022-07-08,28.0,23.2,91.2,21.7,20.5,89.0,Cloudy skies throughout the day with a chance of rain throughout the day.,55.6,loamy to humid,6.036079266,93,81,50,17.0,Shooting stage,6.580926181,8,7,2022
Kannur,Kannur,Banana - Green,2022-07-09,25.5,23.1,92.3,64.6,21.6,12.5,Cloudy skies throughout the day with a chance of rain throughout the day.,47.75,loamy to humid,5.829898502,95,75,45,16.5,Shooting stage,7.774358974,9,7,2022
Kannur,Kannur,Banana - Green,2022-07-10,27.0,23.9,87.4,51.9,23.8,155.7,Cloudy skies throughout the day with a chance of rain throughout the day.,79.7,loamy to humid,6.088064451,107,71,55,7.5,Shooting stage,7.264224474,10,7,2022
Kannur,Kannur,Banana - Green,2022-07-11,27.4,24.1,88.0,53.8,22.0,207.8,Cloudy skies throughout the day with a chance of rain throughout the day.,92.9,loamy to humid,6.469370954,83,94,47,16.5,Shooting stage,8.131082842,11,7,2022
Kannur,Kannur,Banana - Green,2022-07-12,28.2,24.4,86.8,41.4,20.9,201.0,Cloudy skies throughout the day with a chance of rain throughout the day.,87.525,loamy to humid,5.720726906,102,73,54,18.0,Shooting stage,8.694939585,12,7,2022
Kannur,Kannur,Banana - Green,2022-07-13,27.2,24.1,85.8,51.2,25.2,209.1,Cloudy skies throughout the day with a chance of rain throughout the day.,92.825,loamy to humid,5.80766417,86,79,45,17.5,Shooting stage,8.598274209,13,7,2022
Kannur,Kannur,Banana - Green,2022-07-14,28.1,23.4,83.6,40.0,24.8,277.8,Cloudy skies throughout the day with a chance of rain throughout the day.,106.55,loamy to humid,5.703381728,117,86,53,8.5,Shooting stage,8.893756294,14,7,2022
Kannur,Kannur,Banana - Green,2022-07-15,29.1,23.9,82.1,36.2,20.5,241.4,Partly cloudy throughout the day with a chance of rain throughout the day.,95.05,loamy to humid,6.165001278,111,79,53,11.0,Shooting stage,8.526109661,15,7,2022
Kannur,Kannur,Banana - Green,2022-07-16,27.9,23.7,85.2,32.5,18.4,197.5,Cloudy skies throughout the day with a chance of rain throughout the day.,83.4,loamy to humid,6.002481605,95,74,50,12.5,Shooting stage,11.44803854,16,7,2022
Kannur,Kannur,Banana - Green,2022-07-17,28.2,24.5,85.7,19.5,14.0,219.0,Cloudy skies throughout the day with a chance of rain throughout the day.,84.55,loamy to humid,6.212369363,91,75,55,12.0,Shooting stage,9.795652174,17,7,2022
Kannur,Kannur,Banana - Green,2022-07-18,29.1,24.4,84.7,11.5,15.5,204.8,Cloudy skies throughout the day with a chance of rain throughout the day.,79.125,loamy to humid,5.765308943,93,83,46,3.0,Shooting stage,8.076658477,18,7,2022
Kannur,Kannur,Banana - Green,2022-07-19,30.2,23.8,85.6,6.1,18.0,269.3,Partly cloudy throughout the day with a chance of rain throughout the day.,94.75,loamy to humid,5.740764682,92,85,51,12.0,Shooting stage,7.151612903,19,7,2022
Kannur,Kannur,Banana - Green,2022-07-20,30.7,24.8,84.9,8.7,22.7,269.3,Partly cloudy throughout the day with rain.,96.4,loamy to humid,5.879119455,104,80,54,13.5,Shooting stage,8.294478528,20,7,2022
Kannur,Kannur,Banana - Green,2022-07-21,30.7,24.7,81.7,1.7,24.1,271.2,Partly cloudy throughout the day with a chance of rain throughout the day.,94.675,loamy to humid,6.099478745,103,72,51,13.0,Shooting stage,8.725974026,21,7,2022
Kannur,Kannur,Banana - Green,2022-07-22,29.1,24.8,83.9,4.0,22.7,215.3,Cloudy skies throughout the day with rain.,81.475,loamy to humid,5.674403359,92,75,45,4.0,Shooting stage,8.860409146,22,7,2022
Kannur,Kannur,Banana - Green,2022-07-23,29.4,24.4,83.8,4.2,16.6,255.8,Partly cloudy throughout the day with a chance of rain throughout the day.,90.1,loamy to humid,5.694243847,93,85,49,13.0,Shooting stage,10.77995301,23,7,2022
Kannur,Kannur,Banana - Green,2022-07-24,30.2,24.1,81.3,3.4,19.4,267.6,Partly cloudy throughout the day with a chance of rain throughout the day.,92.925,loamy to humid,5.905494703,120,87,52,14.5,Shooting stage,9.209677419,24,7,2022
Kannur,Kannur,Banana - Green,2022-07-25,31.7,23.9,79.3,0.2,20.9,282.5,Partly cloudy throughout the day with rain.,95.725,loamy to humid,6.110844721,108,72,46,14.0,Shooting stage,6.580926181,25,7,2022
Kannur,Kannur,Banana - Green,2022-07-26,30.9,24.4,79.5,1.6,23.4,271.5,Partly cloudy throughout the day with a chance of rain throughout the day.,94.0,loamy to humid,6.020445317,105,88,54,5.0,Shooting stage,7.774358974,26,7,2022
Kannur,Kannur,Banana - Green,2022-07-27,30.1,24.2,82.1,9.1,22.3,256.3,Partly cloudy throughout the day with rain.,92.45,loamy to humid,6.435917308,98,79,50,14.0,Shooting stage,7.264224474,27,7,2022
Kannur,Kannur,Banana - Green,2022-07-28,32.1,24.3,84.0,1.7,14.8,252.1,Partly cloudy throughout the day with rain.,88.15,loamy to humid,5.505393833,111,88,55,15.5,Shooting stage,8.131082842,28,7,2022
Kannur,Kannur,Banana - Green,2022-07-29,32.7,24.9,84.5,4.3,13.7,248.5,Partly cloudy throughout the day with rain.,87.75,loamy to humid,5.677719902,97,74,45,15.0,Shooting stage,8.694939585,29,7,2022
Kannur,Kannur,Banana - Green,2022-07-30,31.4,25.1,82.7,8.6,18.7,264.4,Partly cloudy throughout the day with rain.,93.6,loamy to humid,5.719014989,95,82,48,6.0,Shooting stage,8.598274209,30,7,2022
Kannur,Kannur,Banana - Green,2022-07-31,30.3,25.0,86.3,18.9,19.4,228.3,Partly cloudy throughout the day with rain.,88.225,loamy to humid,6.275572298,89,91,55,13.0,Shooting stage,8.893756294,31,7,2022
Kannur,Kannur,Banana - Green,2022-08-01,28.9,23.8,88.8,33.6,23.8,230.5,Cloudy skies throughout the day with a chance of rain throughout the day.,94.175,loamy to humid,6.275384607,89,85,55,14.5,Shooting stage,8.526109661,1,8,2022
Kannur,Kannur,Banana - Green,2022-08-02,26.5,23.5,92.6,53.8,22.7,117.0,Cloudy skies throughout the day with a chance of rain throughout the day.,71.525,loamy to humid,6.201911642,118,88,51,14.0,Shooting stage,11.44803854,2,8,2022
Kannur,Kannur,Banana - Green,2022-08-03,27.1,23.5,91.2,69.0,25.9,120.8,Cloudy skies throughout the day with a chance of rain throughout the day.,76.725,loamy to humid,5.758054257,101,92,45,5.0,Shooting stage,9.795652174,3,8,2022
Kannur,Kannur,Banana - Green,2022-08-04,27.4,23.9,91.9,80.0,31.3,132.8,Cloudy skies throughout the day with a chance of rain throughout the day.,84.0,loamy to humid,6.323933647,99,92,47,14.0,Shooting stage,8.076658477,4,8,2022
Kannur,Kannur,Banana - Green,2022-08-05,25.2,23.4,92.0,72.4,28.8,13.3,Cloudy skies throughout the day with a chance of rain throughout the day.,51.625,loamy to humid,5.901100841,82,77,46,15.5,Shooting stage,7.151612903,5,8,2022
Kannur,Kannur,Banana - Green,2022-08-06,27.2,23.4,88.6,45.1,17.6,61.7,Cloudy skies throughout the day with a chance of rain throughout the day.,53.25,loamy to humid,5.644486582,90,86,55,15.0,Shooting stage,8.294478528,6,8,2022
Kannur,Kannur,Banana - Green,2022-08-07,29.1,23.7,88.8,44.8,19.4,224.8,Cloudy skies throughout the day with a chance of rain throughout the day.,94.45,loamy to humid,6.235461772,95,88,52,6.0,Shooting stage,8.725974026,7,8,2022
Kannur,Kannur,Banana - Green,2022-08-08,29.7,25.1,86.7,60.4,25.9,231.4,Cloudy skies throughout the day with a chance of rain throughout the day.,101.1,loamy to humid,6.28236237,104,73,46,15.0,Shooting stage,8.860409146,8,8,2022
Kannur,Kannur,Banana - Green,2022-08-09,29.1,24.2,85.6,27.6,22.3,255.8,Cloudy skies throughout the day with a chance of rain throughout the day.,97.825,loamy to humid,6.356090905,102,73,52,16.5,Shooting stage,10.77995301,9,8,2022
Kannur,Kannur,Banana - Green,2022-08-10,31.4,25.0,84.1,21.8,19.1,287.5,Partly cloudy throughout the day with a chance of rain throughout the day.,103.125,loamy to humid,5.837258235,100,74,52,16.0,Shooting stage,9.209677419,10,8,2022
Kannur,Kannur,Banana - Green,2022-08-11,28.9,24.6,84.9,34.9,16.6,252.3,Partly cloudy throughout the day with a chance of rain throughout the day.,97.175,loamy to humid,5.653437902,94,89,48,7.0,Shooting stage,6.580926181,11,8,2022
Kannur,Kannur,Banana - Green,2022-08-12,31.1,24.4,82.6,17.0,15.8,294.6,Partly cloudy throughout the day with a chance of rain throughout the day.,102.5,loamy to humid,5.727469947,99,70,46,16.0,Shooting stage,7.774358974,12,8,2022
Kannur,Kannur,Banana - Green,2022-08-13,31.9,24.1,76.3,1.8,14.8,295.7,Partly cloudy throughout the day with rain.,97.15,loamy to humid,6.200111068,112,87,48,17.5,Shooting stage,7.264224474,13,8,2022
Kannur,Kannur,Banana - Green,2022-08-14,31.1,24.0,77.2,0.3,16.6,238.6,Cloudy skies throughout the day with late afternoon rain.,83.175,loamy to humid,5.614471478,117,82,45,17.0,Shooting stage,8.131082842,14,8,2022
