State,District Name,Market Name,Commodity,Date,TempMax,TempMin,Humidity,Precipitation,Windspeed,SolarRadiation,Crop stage growth,Soil Moisture,Soil type,Soil ph,N,P,K,Water Requirement,Crop Yield
Kerala,Kannur,Kannur,Banana - Green,2022-08-15,34.0,24.9,78.5,0.1,19.1,241.8,Shooting stage,132.975,loamy to humid,5.98389318,96,86,51,8.0,8.694939585
Kerala,Kannur,Kannur,Banana - Green,2022-08-16,31.1,25.2,79.0,0.0,23.0,293.6,Shooting stage,132.825,loamy to humid,5.98389318,113,85,45,11.5,8.598274209
Kerala,Kannur,Kannur,Banana - Green,2022-08-17,30.0,25.0,80.4,0.4,19.4,300.8,Shooting stage,131.7,loamy to humid,5.98389318,105,93,46,13.0,8.893756294
Kerala,Kannur,Kannur,Banana - Green,2022-08-18,31.6,24.8,79.8,0.7,24.1,297.4,Shooting stage,129.25,loamy to humid,5.98389318,85,89,51,12.5,8.526109661
Kerala,Kannur,Kannur,Banana - Green,2022-08-19,30.9,24.0,76.3,0.6,26.6,286.8,Shooting stage,127.75,loamy to humid,5.98389318,108,94,47,3.5,11.44803854
Kerala,Kannur,Kannur,Banana - Green,2022-08-20,31.0,25.9,78.6,0.7,20.5,252.8,Shooting stage,127.825,loamy to humid,5.98389318,92,81,52,12.5,9.795652174
Kerala,Kannur,Kannur,Banana - Green,2022-08-21,31.0,25.2,79.5,1.6,20.2,251.5,Shooting stage,127.15,loamy to humid,5.98389318,110,71,54,14.0,8.076658477
Kerala,Kannur,Kannur,Banana - Green,2022-08-22,28.3,23.2,84.2,15.6,18.7,291.1,Shooting stage,126.05,loamy to humid,5.98389318,82,75,55,13.5,7.151612903
Kerala,Kannur,Kannur,Banana - Green,2022-08-23,28.1,23.4,87.6,24.5,14.8,170.9,Shooting stage,126.7,loamy to humid,5.98389318,117,81,53,4.5,8.294478528
Kerala,Kannur,Kannur,Banana - Green,2022-08-24,28.0,24.4,90.7,35.8,12.2,52.8,Shooting stage,129.025,loamy to humid,5.98389318,91,94,46,13.5,8.725974026
Kerala,Kannur,Kannur,Banana - Green,2022-08-25,28.5,23.5,89.6,15.5,16.9,86.5,Shooting stage,127.3,loamy to humid,5.98389318,105,95,50,15.0,8.860409146
Kerala,Kannur,Kannur,Banana - Green,2022-08-26,29.0,24.9,86.8,3.7,22.0,198.0,Shooting stage,124.775,loamy to humid,5.98389318,108,92,53,14.5,10.77995301
Kerala,Kannur,Kannur,Banana - Green,2022-08-27,28.0,23.3,86.9,9.1,19.1,141.2,Shooting stage,124.95,loamy to humid,5.98389318,86,76,54,5.5,9.209677419
Kerala,Kannur,Kannur,Banana - Green,2022-08-28,29.5,24.4,84.3,2.3,22.7,277.3,Shooting stage,126.35,loamy to humid,5.98389318,80,77,49,14.5,6.580926181
Kerala,Kannur,Kannur,Banana - Green,2022-08-29,27.2,25.0,87.3,7.2,19.8,152.4,Shooting stage,125.2,loamy to humid,5.98389318,93,94,53,16.0,7.774358974
Kerala,Kannur,Kannur,Banana - Green,2022-08-30,30.1,24.2,86.2,12.8,20.9,265.0,Shooting stage,122.825,loamy to humid,5.98389318,90,92,55,15.5,7.264224474
Kerala,Kannur,Kannur,Banana - Green,2022-08-31,28.1,23.7,88.4,15.6,13.3,227.3,Shooting stage,125.25,loamy to humid,5.98389318,108,89,53,6.5,8.131082842
Kerala,Kannur,Kannur,Banana - Green,2022-09-01,28.0,23.8,89.9,35.7,14.4,214.5,Shooting stage,131.875,loamy to humid,5.98389318,108,88,55,9.5,8.694939585
Kerala,Kannur,Kannur,Banana - Green,2022-09-02,29.0,23.4,87.7,4.2,16.6,280.5,Shooting stage,133.45,loamy to humid,5.98389318,105,77,52,11.0,8.598274209
Kerala,Kannur,Kannur,Banana - Green,2022-09-03,29.0,24.4,84.4,0.6,16.2,298.2,Shooting stage,129.0,loamy to humid,5.98389318,118,88,52,10.5,8.893756294
Kerala,Kannur,Kannur,Banana - Green,2022-09-04,30.0,24.5,82.8,0.6,14.8,277.5,Shooting stage,128.95,loamy to humid,5.98389318,101,87,54,1.5,8.526109661
Kerala,Kannur,Kannur,Banana - Green,2022-09-05,29.4,23.7,86.7,17.5,15.8,188.4,Shooting stage,133.95,loamy to humid,5.98389318,95,75,50,10.5,11.44803854
Kerala,Kannur,Kannur,Banana - Green,2022-09-06,29.0,25.2,87.9,15.9,21.6,240.2,Shooting stage,138.025,loamy to humid,5.98389318,106,85,53,12.0,9.795652174
Kerala,Kannur,Kannur,Banana - Green,2022-09-07,29.0,24.9,92.9,63.2,13.3,17.4,Shooting stage,137.925,loamy to humid,5.98389318,86,95,49,11.5,8.076658477
Kerala,Kannur,Kannur,Banana - Green,2022-09-08,29.0,24.4,91.1,18.2,8.3,76.3,Shooting stage,136.325,loamy to humid,5.98389318,83,79,55,2.5,7.151612903
Kerala,Kannur,Kannur,Banana - Green,2022-09-09,29.5,25.2,89.1,12.9,14.8,200.5,Shooting stage,138.125,loamy to humid,5.98389318,85,95,47,11.5,8.294478528
Kerala,Kannur,Kannur,Banana - Green,2022-09-10,30.0,25.9,87.2,23.8,17.3,265.2,Development and harvesting stage,139.475,loamy to humid,5.98389318,109,79,45,13.0,8.725974026
Kerala,Kannur,Kannur,Banana - Green,2022-09-11,30.0,22.9,88.2,30.7,15.5,210.0,Development and harvesting stage,137.15,loamy to humid,5.98389318,100,76,45,12.5,8.860409146
Kerala,Kannur,Kannur,Banana - Green,2022-09-12,30.1,24.2,87.0,21.9,16.9,257.0,Development and harvesting stage,133.875,loamy to humid,5.98389318,117,86,48,3.5,10.77995301
Kerala,Kannur,Kannur,Banana - Green,2022-09-13,30.3,23.4,83.8,3.0,11.2,289.1,Development and harvesting stage,133.15,loamy to humid,5.98389318,114,94,53,12.5,9.209677419
Kerala,Kannur,Kannur,Banana - Green,2022-09-14,30.5,25.1,80.3,2.2,12.2,292.5,Development and harvesting stage,133.325,loamy to humid,5.98389318,110,78,50,14.0,6.580926181
Kerala,Kannur,Kannur,Banana - Green,2022-09-15,30.6,25.2,81.9,0.9,11.9,290.4,Development and harvesting stage,131.3,loamy to humid,5.98389318,94,70,48,13.5,7.774358974
Kerala,Kannur,Kannur,Banana - Green,2022-09-16,30.4,24.9,83.5,1.1,16.2,289.0,Development and harvesting stage,128.7,loamy to humid,5.98389318,80,71,47,4.5,7.264224474
Kerala,Kannur,Kannur,Banana - Green,2022-09-17,31.0,24.7,82.3,2.1,13.7,288.9,Development and harvesting stage,128.075,loamy to humid,5.98389318,114,79,51,7.0,8.131082842
Kerala,Kannur,Kannur,Banana - Green,2022-09-18,30.7,24.1,81.0,1.2,14.8,277.3,Development and harvesting stage,128.125,loamy to humid,5.98389318,88,78,45,8.5,8.694939585
Kerala,Kannur,Kannur,Banana - Green,2022-09-19,30.4,25.9,82.9,5.4,15.5,258.4,Development and harvesting stage,126.8,loamy to humid,5.98389318,112,73,48,8.0,8.598274209
Kerala,Kannur,Kannur,Banana - Green,2022-09-20,31.0,25.5,82.2,1.8,16.2,238.7,Development and harvesting stage,124.95,loamy to humid,5.98389318,117,76,47,0.8,8.893756294
Kerala,Kannur,Kannur,Banana - Green,2022-09-21,31.3,25.1,79.9,0.1,16.6,276.3,Development and harvesting stage,124.25,loamy to humid,5.98389318,111,87,48,8.0,8.526109661
Kerala,Kannur,Kannur,Banana - Green,2022-09-22,31.3,25.2,78.3,1.8,15.8,297.1,Development and harvesting stage,124.15,loamy to humid,5.98389318,89,83,47,9.5,11.44803854
Kerala,Kannur,Kannur,Banana - Green,2022-09-23,31.1,25.2,78.7,1.3,13.3,261.0,Development and harvesting stage,123.075,loamy to humid,5.98389318,93,91,47,9.0,9.795652174
Kerala,Kannur,Kannur,Banana - Green,2022-09-24,31.2,24.9,78.8,0.5,18.0,280.7,Development and harvesting stage,121.575,loamy to humid,5.98389318,92,81,52,0.8,8.076658477
Kerala,Kannur,Kannur,Banana - Green,2022-09-25,33.0,24.9,78.8,0.0,25.6,297.4,Development and harvesting stage,120.975,loamy to humid,5.98389318,105,74,45,9.0,7.151612903
Kerala,Kannur,Kannur,Banana - Green,2022-09-26,31.5,26.6,77.5,0.0,25.9,300.3,Development and harvesting stage,120.9,loamy to humid,5.98389318,102,71,48,10.5,8.294478528
Kerala,Kannur,Kannur,Banana - Green,2022-09-27,32.6,25.9,80.2,0.1,24.1,281.4,Development and harvesting stage,120.05,loamy to humid,5.98389318,94,91,51,10.0,8.725974026
Kerala,Kannur,Kannur,Banana - Green,2022-09-28,31.0,25.6,78.4,0.0,20.9,266.8,Development and harvesting stage,118.875,loamy to humid,5.98389318,116,71,47,1.0,8.860409146
Kerala,Kannur,Kannur,Banana - Green,2022-09-29,31.8,25.2,79.2,0.1,19.1,242.3,Development and harvesting stage,118.6,loamy to humid,5.98389318,117,79,49,10.0,10.77995301
Kerala,Kannur,Kannur,Banana - Green,2022-09-30,30.3,25.4,79.8,2.7,14.4,249.2,Development and harvesting stage,118.75,loamy to humid,5.98389318,119,72,55,11.5,9.209677419
Kerala,Kannur,Kannur,Banana - Green,2022-10-01,31.0,25.2,82.6,6.9,14.8,140.8,Establishment stage,118.25,loamy to humid,5.98389318,99,73,53,11.0,6.580926181
Kerala,Kannur,Kannur,Banana - Green,2022-10-02,31.2,24.8,81.6,3.4,15.5,256.0,Establishment stage,117.475,loamy to humid,5.98389318,91,84,52,2.0,7.774358974
Kerala,Kannur,Kannur,Banana - Green,2022-10-03,29.0,24.5,85.9,4.8,18.4,189.1,Establishment stage,117.6,loamy to humid,5.98389318,80,90,47,6.12,7.264224474
Kerala,Kannur,Kannur,Banana - Green,2022-10-04,30.4,24.4,81.6,0.6,27.7,276.7,Establishment stage,117.975,loamy to humid,5.98389318,101,70,48,7.62,8.131082842
Kerala,Kannur,Kannur,Banana - Green,2022-10-05,30.0,25.6,84.1,6.6,23.8,274.7,Establishment stage,117.8,loamy to humid,5.98389318,108,89,53,7.12,8.694939585
Kerala,Kannur,Kannur,Banana - Green,2022-10-06,30.0,24.4,84.5,5.1,16.2,260.9,Establishment stage,116.65,loamy to humid,5.98389318,100,80,52,0.5,8.598274209
Kerala,Kannur,Kannur,Banana - Green,2022-10-07,31.1,24.0,80.2,3.6,15.8,292.7,Establishment stage,116.15,loamy to humid,5.98389318,109,91,53,7.12,8.893756294
Kerala,Kannur,Kannur,Banana - Green,2022-10-08,30.2,24.0,79.6,0.2,18.4,273.0,Establishment stage,116.45,loamy to humid,5.98389318,82,78,46,8.62,8.526109661
Kerala,Kannur,Kannur,Banana - Green,2022-10-09,31.6,25.0,80.3,0.7,15.1,197.7,Establishment stage,116.125,loamy to humid,5.98389318,106,70,55,8.12,11.44803854
Kerala,Kannur,Kannur,Banana - Green,2022-10-10,31.7,25.4,83.5,4.6,9.4,129.7,Establishment stage,115.2,loamy to humid,5.98389318,90,86,52,0.8,9.795652174
Kerala,Kannur,Kannur,Banana - Green,2022-10-11,32.0,25.0,80.5,0.7,13.0,210.1,Establishment stage,115.275,loamy to humid,5.98389318,83,95,50,8.12,8.076658477
Kerala,Kannur,Kannur,Banana - Green,2022-10-12,30.0,24.9,79.3,0.2,14.8,230.7,Establishment stage,114.95,loamy to humid,5.98389318,119,90,48,9.62,7.151612903
Kerala,Kannur,Kannur,Banana - Green,2022-10-13,30.6,25.0,78.1,1.2,15.8,271.8,Establishment stage,116.025,loamy to humid,5.98389318,107,72,45,9.12,8.294478528
Kerala,Kannur,Kannur,Banana - Green,2022-10-14,30.5,24.8,81.5,5.3,12.2,261.3,Establishment stage,116.425,loamy to humid,5.98389318,116,81,55,0.12,8.725974026
Kerala,Kannur,Kannur,Banana - Green,2022-10-15,31.0,24.9,84.0,9.5,14.8,187.3,Establishment stage,118.975,loamy to humid,5.98389318,101,75,50,9.12,8.860409146
Kerala,Kannur,Kannur,Banana - Green,2022-10-16,31.0,24.5,82.8,1.1,11.5,208.3,Establishment stage,121.125,loamy to humid,5.98389318,93,81,50,10.62,10.77995301
Kerala,Kannur,Kannur,Banana - Green,2022-10-17,29.1,25.0,80.3,3.4,16.6,263.4,Establishment stage,124.475,loamy to humid,5.98389318,95,75,45,10.12,9.209677419
Kerala,Kannur,Kannur,Banana - Green,2022-10-18,28.0,22.7,87.2,14.2,16.6,245.5,Establishment stage,142.125,loamy to humid,5.98389318,107,71,55,1.12,6.580926181
Kerala,Kannur,Kannur,Banana - Green,2022-10-19,30.2,24.4,83.0,6.2,13.7,260.7,Establishment stage,151.65,loamy to humid,5.98389318,83,94,47,5.58,7.774358974
Kerala,Kannur,Kannur,Banana - Green,2022-10-20,30.0,24.4,82.7,2.9,14.4,268.3,Establishment stage,138.925,loamy to humid,5.98389318,102,73,54,7.08,7.264224474
Kerala,Kannur,Kannur,Banana - Green,2022-10-21,28.7,24.0,82.0,4.8,14.0,226.6,Establishment stage,132.85,loamy to humid,5.98389318,86,79,45,6.58,8.131082842
Kerala,Kannur,Kannur,Banana - Green,2022-10-22,29.7,24.2,78.9,1.9,14.4,259.8,Establishment stage,142.0,loamy to humid,5.98389318,117,86,53,0.3,8.694939585
Kerala,Kannur,Kannur,Banana - Green,2022-10-23,30.6,25.2,80.4,7.7,14.8,275.4,Establishment stage,145.0,loamy to humid,5.98389318,111,79,53,6.58,8.598274209
Kerala,Kannur,Kannur,Banana - Green,2022-10-24,30.0,24.5,78.0,3.0,14.4,274.9,Establishment stage,135.775,loamy to humid,5.98389318,95,74,50,8.08,8.893756294
Kerala,Kannur,Kannur,Banana - Green,2022-10-25,31.0,24.3,73.9,0.0,14.8,284.3,Establishment stage,131.875,loamy to humid,5.98389318,91,75,55,7.58,8.526109661
Kerala,Kannur,Kannur,Banana - Green,2022-10-26,31.2,25.0,70.0,0.0,14.0,285.8,Establishment stage,136.45,loamy to humid,5.98389318,93,83,46,0.5,11.44803854
Kerala,Kannur,Kannur,Banana - Green,2022-10-27,31.0,25.6,67.7,0.0,14.8,282.5,Establishment stage,136.275,loamy to humid,5.98389318,92,85,51,7.58,9.795652174
Kerala,Kannur,Kannur,Banana - Green,2022-10-28,31.5,24.7,65.1,0.0,15.8,279.3,Establishment stage,130.025,loamy to humid,5.98389318,104,80,54,9.08,8.076658477
Kerala,Kannur,Kannur,Banana - Green,2022-10-29,31.0,24.4,70.8,0.2,16.9,265.1,Establishment stage,128.425,loamy to humid,5.98389318,103,72,51,8.58,7.151612903
Kerala,Kannur,Kannur,Banana - Green,2022-10-30,30.1,26.0,75.2,3.9,14.8,195.5,Establishment stage,131.95,loamy to humid,5.98389318,92,75,45,0.8,8.294478528
Kerala,Kannur,Kannur,Banana - Green,2022-10-31,31.0,24.4,75.8,3.3,14.8,225.8,Establishment stage,133.775,loamy to humid,5.98389318,93,85,49,8.58,8.725974026
Kerala,Kannur,Kannur,Banana - Green,2022-11-01,30.2,24.2,79.2,10.3,13.3,239.6,Establishment stage,130.85,loamy to humid,5.98389318,120,87,52,10.08,8.860409146
Kerala,Kannur,Kannur,Banana - Green,2022-11-02,31.0,25.0,80.0,7.0,15.5,220.6,Establishment stage,130.65,loamy to humid,5.98389318,108,72,46,9.58,10.77995301
Kerala,Kannur,Kannur,Banana - Green,2022-11-03,31.0,25.0,76.3,3.6,16.6,178.8,Establishment stage,132.925,loamy to humid,5.98389318,105,88,54,0.58,9.209677419
Kerala,Kannur,Kannur,Banana - Green,2022-11-04,31.0,24.6,79.7,7.2,14.8,252.5,Establishment stage,131.775,loamy to humid,5.98389318,98,79,50,4.86,6.580926181
Kerala,Kannur,Kannur,Banana - Green,2022-11-05,29.0,24.5,79.4,7.1,15.8,245.1,Establishment stage,131.225,loamy to humid,5.98389318,111,88,55,6.36,7.774358974
Kerala,Kannur,Kannur,Banana - Green,2022-11-06,31.0,24.0,77.2,5.2,14.4,242.1,Establishment stage,134.575,loamy to humid,5.98389318,97,74,45,5.86,7.264224474
Kerala,Kannur,Kannur,Banana - Green,2022-11-07,31.2,24.0,79.2,1.5,14.0,242.3,Establishment stage,135.65,loamy to humid,5.98389318,95,82,48,0.2,8.131082842
Kerala,Kannur,Kannur,Banana - Green,2022-11-08,30.0,24.2,71.9,0.6,12.2,248.9,Establishment stage,133.55,loamy to humid,5.98389318,89,91,55,5.86,8.694939585
Kerala,Kannur,Kannur,Banana - Green,2022-11-09,31.0,24.3,72.9,0.5,15.5,255.1,Establishment stage,134.25,loamy to humid,5.98389318,89,85,55,7.36,8.598274209
Kerala,Kannur,Kannur,Banana - Green,2022-11-10,31.2,24.9,68.5,0.0,15.8,261.9,Establishment stage,134.15,loamy to humid,5.98389318,118,88,51,6.86,8.893756294
Kerala,Kannur,Kannur,Banana - Green,2022-11-11,30.0,25.0,68.5,0.0,11.2,161.7,Establishment stage,132.1,loamy to humid,5.98389318,101,92,45,0.3,8.526109661
Kerala,Kannur,Kannur,Banana - Green,2022-11-12,30.7,24.9,86.3,16.7,11.9,69.3,Establishment stage,130.625,loamy to humid,5.98389318,99,92,47,6.86,11.44803854
Kerala,Kannur,Kannur,Banana - Green,2022-11-13,31.5,24.9,81.8,6.7,16.9,211.6,Establishment stage,131.125,loamy to humid,5.98389318,82,77,46,8.36,9.795652174
Kerala,Kannur,Kannur,Banana - Green,2022-11-14,28.0,24.3,78.3,6.7,13.3,237.7,Establishment stage,135.3,loamy to humid,5.98389318,90,86,55,7.86,8.076658477
Kerala,Kannur,Kannur,Banana - Green,2022-11-15,30.0,24.3,81.4,5.4,17.3,220.4,Establishment stage,136.275,loamy to humid,5.98389318,95,88,52,0.5,7.151612903
Kerala,Kannur,Kannur,Banana - Green,2022-11-16,30.0,24.4,82.1,2.9,11.9,244.5,Establishment stage,135.3375,loamy to humid,5.98389318,104,73,46,7.86,8.294478528
Kerala,Kannur,Kannur,Banana - Green,2022-11-17,30.5,24.3,77.4,0.1,15.5,248.3,Establishment stage,135.5,loamy to humid,5.98389318,102,73,52,9.36,8.725974026
Kerala,Kannur,Kannur,Banana - Green,2022-11-18,30.5,24.0,67.0,0.0,14.8,257.5,Establishment stage,135.275,loamy to humid,5.98389318,100,74,52,8.86,8.860409146
Kerala,Kannur,Kannur,Banana - Green,2022-11-19,30.6,23.9,59.7,0.0,12.6,224.4,Establishment stage,134.125,loamy to humid,5.98389318,94,89,48,0.8,10.77995301
Kerala,Kannur,Kannur,Banana - Green,2022-11-20,31.0,24.3,64.0,0.0,12.2,237.5,Establishment stage,132.0,loamy to humid,5.98389318,99,70,46,3.96,9.209677419
Kerala,Kannur,Kannur,Banana - Green,2022-11-21,31.2,23.9,65.8,0.0,13.7,227.1,Establishment stage,130.95,loamy to humid,5.98389318,112,87,48,5.46,6.580926181
Kerala,Kannur,Kannur,Banana - Green,2022-11-22,31.0,23.7,68.0,0.0,16.2,255.6,Establishment stage,130.35,loamy to humid,5.98389318,117,82,45,4.96,7.774358974
Kerala,Kannur,Kannur,Banana - Green,2022-11-23,31.5,23.4,73.1,0.0,11.9,161.8,Establishment stage,129.1,loamy to humid,5.98389318,96,86,51,0.1,7.264224474
Kerala,Kannur,Kannur,Banana - Green,2022-11-24,31.4,22.9,80.4,2.1,11.5,196.6,Establishment stage,127.375,loamy to humid,5.98389318,113,85,45,4.96,8.131082842
Kerala,Kannur,Kannur,Banana - Green,2022-11-25,30.2,22.7,82.0,3.0,14.0,228.2,Establishment stage,126.45,loamy to humid,5.98389318,105,93,46,6.46,8.694939585
Kerala,Kannur,Kannur,Banana - Green,2022-11-26,31.0,23.9,80.3,1.9,14.8,241.1,Establishment stage,126.0,loamy to humid,5.98389318,85,89,51,5.96,8.598274209
Kerala,Kannur,Kannur,Banana - Green,2022-11-27,31.0,24.3,79.0,1.5,16.2,244.7,Establishment stage,125.35,loamy to humid,5.98389318,108,94,47,0.2,8.893756294
Kerala,Kannur,Kannur,Banana - Green,2022-11-28,31.2,22.6,81.2,4.0,12.2,240.3,Establishment stage,125.6,loamy to humid,5.98389318,92,81,52,5.96,8.526109661
Kerala,Kannur,Kannur,Banana - Green,2022-11-29,31.5,25.2,81.0,5.4,12.6,222.5,Establishment stage,124.975,loamy to humid,5.98389318,110,71,54,7.46,11.44803854
Kerala,Kannur,Kannur,Banana - Green,2022-11-30,30.1,25.0,80.5,2.0,15.8,248.3,Establishment stage,124.5,loamy to humid,5.98389318,82,75,55,6.96,9.795652174
Kerala,Kannur,Kannur,Banana - Green,2022-12-01,32.0,23.9,71.5,0.2,14.8,246.7,Establishment stage,123.225,loamy to humid,5.98389318,117,81,53,0.3,8.076658477
Kerala,Kannur,Kannur,Banana - Green,2022-12-02,31.2,24.8,74.6,3.9,13.0,240.8,Establishment stage,123.15,loamy to humid,5.98389318,91,94,46,6.96,7.151612903
Kerala,Kannur,Kannur,Banana - Green,2022-12-03,29.8,23.8,78.3,1.7,16.2,233.1,Establishment stage,123.5,loamy to humid,5.98389318,105,95,50,8.46,8.294478528
Kerala,Kannur,Kannur,Banana - Green,2022-12-04,30.7,25.0,77.2,0.8,17.6,238.6,Establishment stage,122.825,loamy to humid,5.98389318,108,92,53,7.96,8.725974026
Kerala,Kannur,Kannur,Banana - Green,2022-12-05,30.0,24.0,73.5,0.1,16.9,219.0,Establishment stage,125.2,loamy to humid,5.98389318,86,76,54,0.5,8.860409146
Kerala,Kannur,Kannur,Banana - Green,2022-12-06,31.0,24.6,70.5,0.0,14.4,216.3,Establishment stage,125.125,loamy to humid,5.98389318,80,77,49,4.68,10.77995301
Kerala,Kannur,Kannur,Banana - Green,2022-12-07,30.5,24.6,69.6,0.1,11.5,174.7,Establishment stage,123.175,loamy to humid,5.98389318,93,94,53,6.18,9.209677419
Kerala,Kannur,Kannur,Banana - Green,2022-12-08,29.0,25.0,59.9,0.0,19.1,206.3,Establishment stage,121.85,loamy to humid,5.98389318,90,92,55,5.68,6.580926181
Kerala,Kannur,Kannur,Banana - Green,2022-12-09,30.0,25.2,55.4,0.2,11.9,53.4,Establishment stage,122.4,loamy to humid,5.98389318,108,89,53,0.2,7.774358974
Kerala,Kannur,Kannur,Banana - Green,2022-12-10,30.0,23.4,66.7,0.8,17.6,133.5,Vegetative stage,122.275,loamy to humid,5.98389318,108,88,55,5.68,7.264224474
Kerala,Kannur,Kannur,Banana - Green,2022-12-11,28.4,23.0,82.2,8.5,18.7,143.4,Vegetative stage,122.175,loamy to humid,5.98389318,105,77,52,7.18,8.131082842
Kerala,Kannur,Kannur,Banana - Green,2022-12-12,30.2,23.8,92.1,50.9,19.8,19.0,Vegetative stage,125.925,loamy to humid,5.98389318,118,88,52,6.68,8.694939585
Kerala,Kannur,Kannur,Banana - Green,2022-12-13,31.7,22.6,84.8,4.6,22.7,196.0,Vegetative stage,127.15,loamy to humid,5.98389318,101,87,54,0.3,8.598274209
Kerala,Kannur,Kannur,Banana - Green,2022-12-14,30.5,23.2,83.0,10.7,12.2,233.6,Vegetative stage,123.925,loamy to humid,5.98389318,95,75,50,6.68,8.893756294
Kerala,Kannur,Kannur,Banana - Green,2022-12-15,31.0,22.6,80.0,0.2,15.5,240.8,Vegetative stage,122.6,loamy to humid,5.98389318,106,85,53,8.18,8.526109661
Kerala,Kannur,Kannur,Banana - Green,2022-12-16,32.0,25.0,71.3,0.0,14.8,246.8,Vegetative stage,124.925,loamy to humid,5.98389318,86,95,49,7.68,11.44803854
Kerala,Kannur,Kannur,Banana - Green,2022-12-17,32.7,23.9,68.0,0.0,15.5,244.8,Vegetative stage,126.1,loamy to humid,5.98389318,83,79,55,0.5,9.795652174
Kerala,Kannur,Kannur,Banana - Green,2022-12-18,32.6,25.0,70.1,0.0,14.4,239.2,Vegetative stage,122.125,loamy to humid,5.98389318,85,95,47,7.68,8.076658477
Kerala,Kannur,Kannur,Banana - Green,2022-12-19,31.0,25.3,69.7,0.0,14.4,241.0,Vegetative stage,119.475,loamy to humid,5.98389318,109,79,45,9.18,7.151612903
Kerala,Kannur,Kannur,Banana - Green,2022-12-20,32.0,25.0,65.5,0.0,15.1,227.4,Vegetative stage,121.975,loamy to humid,5.98389318,100,76,45,8.68,8.294478528
Kerala,Kannur,Kannur,Banana - Green,2022-12-21,32.2,25.0,71.7,0.0,14.0,225.5,Vegetative stage,123.325,loamy to humid,5.98389318,117,86,48,0.8,8.725974026
Kerala,Kannur,Kannur,Banana - Green,2022-12-22,31.0,24.9,58.4,0.0,14.4,242.1,Vegetative stage,119.875,loamy to humid,5.98389318,114,94,53,4.14,8.860409146
Kerala,Kannur,Kannur,Banana - Green,2022-12-23,32.0,23.9,60.0,0.0,15.5,232.2,Vegetative stage,117.4,loamy to humid,5.98389318,110,78,50,5.64,10.77995301
Kerala,Kannur,Kannur,Banana - Green,2022-12-24,31.0,21.9,61.2,0.0,18.4,249.9,Vegetative stage,119.225,loamy to humid,5.98389318,94,70,48,5.14,9.209677419
Kerala,Kannur,Kannur,Banana - Green,2022-12-25,31.0,24.9,62.2,0.0,18.0,220.2,Vegetative stage,120.3,loamy to humid,5.98389318,80,71,47,0.2,6.580926181
Kerala,Kannur,Kannur,Banana - Green,2022-12-26,31.0,25.4,72.4,0.1,16.9,217.8,Vegetative stage,118.125,loamy to humid,5.98389318,114,79,51,5.14,7.774358974
Kerala,Kannur,Kannur,Banana - Green,2022-12-27,30.8,25.0,75.5,2.2,16.2,230.8,Vegetative stage,117.525,loamy to humid,5.98389318,88,78,45,6.64,7.264224474
Kerala,Kannur,Kannur,Banana - Green,2022-12-28,31.0,24.9,79.0,3.3,13.3,209.4,Vegetative stage,120.15,loamy to humid,5.98389318,112,73,48,6.14,8.131082842
Kerala,Kannur,Kannur,Banana - Green,2022-12-29,31.0,23.9,76.5,0.3,15.8,246.5,Vegetative stage,121.775,loamy to humid,5.98389318,117,76,47,0.3,8.694939585
Kerala,Kannur,Kannur,Banana - Green,2022-12-30,31.5,23.9,69.9,0.2,17.6,249.8,Vegetative stage,117.8,loamy to humid,5.98389318,111,87,48,6.14,8.598274209
Kerala,Kannur,Kannur,Banana - Green,2022-12-31,31.0,23.0,66.1,0.0,18.0,251.9,Vegetative stage,114.85,loamy to humid,5.98389318,89,83,47,7.64,8.893756294
